participant_id,condition,rt,response,stimulus,task_type,choices,block,colour,congruency,stim_eng,task,accuracy,dev_start_age,pa_start_age,dev_rating,pa_rating,options_roman
P08,3,1287,1,<p style='color:green'>ہرا</p>,main,"[""نیلا"",""ہرا""]",urdu pure,green,congruent,green,trial,1,8,8,9,10,"[""nila"",""haraa""]"
P08,3,1318,0,<p style='color:green'>ہرا</p>,main,"[""ہرا"",""نیلا""]",urdu pure,green,congruent,green,trial,1,8,8,9,10,"[""haraa"",""nila""]"
P08,3,1381,1,<p style='color:blue'>نیلا</p>,main,"[""لال"",""نیلا""]",urdu pure,blue,congruent,blue,trial,1,8,8,9,10,"[""laal"",""nila""]"
P08,3,1173,0,<p style='color:blue'>نیلا</p>,main,"[""नीला"",""लाल""]",urdu mixed,blue,congruent,blue,trial,1,8,8,9,10,"[""nila"",""laal""]"
P08,3,1618,1,<p style='color:blue'>لال</p>,main,"[""लाल"",""नीला""]",urdu mixed,blue,incongruent,red,trial,1,8,8,9,10,"[""laal"",""nila""]"
P08,3,1673,1,<p style='color:red'>ہرا</p>,main,"[""हरा"",""लाल""]",urdu mixed,red,incongruent,green,trial,1,8,8,9,10,"[""haraa"",""laal""]"
P08,3,1409,0,<p style='color:red'>ہرا</p>,main,"[""लाल"",""हरा""]",urdu mixed,red,incongruent,green,trial,1,8,8,9,10,"[""laal"",""haraa""]"
P08,3,1203,0,<p style='color:red'>لال</p>,main,"[""लाल"",""हरा""]",urdu mixed,red,congruent,red,trial,1,8,8,9,10,"[""laal"",""haraa""]"
P08,3,2167,0,<p style='color:red'>نیلا</p>,main,"[""लाल"",""नीला""]",urdu mixed,red,incongruent,blue,trial,1,8,8,9,10,"[""laal"",""nila""]"
P08,3,1663,1,<p style='color:blue'>لال</p>,main,"[""लाल"",""नीला""]",urdu mixed,blue,incongruent,red,trial,1,8,8,9,10,"[""laal"",""nila""]"
P08,3,1689,1,<p style='color:green'>ہرا</p>,main,"[""नीला"",""हरा""]",urdu mixed,green,congruent,green,trial,1,8,8,9,10,"[""nila"",""haraa""]"
P08,3,1656,1,<p style='color:blue'>نیلا</p>,main,"[""हरा"",""नीला""]",urdu mixed,blue,congruent,blue,trial,1,8,8,9,10,"[""haraa"",""nila""]"
P08,3,1624,0,<p style='color:red'>نیلا</p>,main,"[""लाल"",""नीला""]",urdu mixed,red,incongruent,blue,trial,1,8,8,9,10,"[""laal"",""nila""]"
P08,3,2027,0,<p style='color:green'>ہرا</p>,main,"[""हरा"",""नीला""]",urdu mixed,green,congruent,green,trial,1,8,8,9,10,"[""haraa"",""nila""]"
P08,3,1682,1,<p style='color:green'>نیلا</p>,main,"[""नीला"",""हरा""]",urdu mixed,green,incongruent,blue,trial,1,8,8,9,10,"[""nila"",""haraa""]"
P08,3,1470,1,<p style='color:green'>ہرا</p>,main,"[""लाल"",""हरा""]",urdu mixed,green,congruent,green,trial,1,8,8,9,10,"[""laal"",""haraa""]"
P08,3,2133,1,<p style='color:green'>نیلا</p>,main,"[""नीला"",""हरा""]",urdu mixed,green,incongruent,blue,trial,1,8,8,9,10,"[""nila"",""haraa""]"
P08,3,1243,1,<p style='color:blue'>نیلا</p>,main,"[""हरा"",""नीला""]",urdu mixed,blue,congruent,blue,trial,1,8,8,9,10,"[""haraa"",""nila""]"
P08,3,2820,1,<p style='color:red'>ہرا</p>,main,"[""हरा"",""लाल""]",urdu mixed,red,incongruent,green,trial,1,8,8,9,10,"[""haraa"",""laal""]"
P08,3,1561,1,<p style='color:blue'>نیلا</p>,main,"[""लाल"",""नीला""]",urdu mixed,blue,congruent,blue,trial,1,8,8,9,10,"[""laal"",""nila""]"
P08,3,1535,0,<p style='color:red'>لال</p>,main,"[""लाल"",""नीला""]",urdu mixed,red,congruent,red,trial,1,8,8,9,10,"[""laal"",""nila""]"
P08,3,1462,0,<p style='color:green'>لال</p>,main,"[""हरा"",""लाल""]",urdu mixed,green,incongruent,red,trial,1,8,8,9,10,"[""haraa"",""laal""]"
P08,3,1324,1,<p style='color:green'>ہرا</p>,main,"[""लाल"",""हरा""]",urdu mixed,green,congruent,green,trial,1,8,8,9,10,"[""laal"",""haraa""]"
P08,3,1998,0,<p style='color:blue'>لال</p>,main,"[""नीला"",""लाल""]",urdu mixed,blue,incongruent,red,trial,1,8,8,9,10,"[""nila"",""laal""]"
P08,3,1340,0,<p style='color:red'>ہرا</p>,main,"[""लाल"",""हरा""]",urdu mixed,red,incongruent,green,trial,1,8,8,9,10,"[""laal"",""haraa""]"
P08,3,1312,0,<p style='color:red'>لال</p>,main,"[""लाल"",""नीला""]",urdu mixed,red,congruent,red,trial,1,8,8,9,10,"[""laal"",""nila""]"
P08,3,1107,0,<p style='color:green'>ہرا</p>,main,"[""हरा"",""नीला""]",urdu mixed,green,congruent,green,trial,1,8,8,9,10,"[""haraa"",""nila""]"
P08,3,1261,0,<p style='color:blue'>نیلا</p>,main,"[""नीला"",""हरा""]",urdu mixed,blue,congruent,blue,trial,1,8,8,9,10,"[""nila"",""haraa""]"
P08,3,1454,1,<p style='color:green'>نیلا</p>,main,"[""नीला"",""हरा""]",urdu mixed,green,incongruent,blue,trial,1,8,8,9,10,"[""nila"",""haraa""]"
P08,3,1293,0,<p style='color:green'>ہرا</p>,main,"[""हरा"",""नीला""]",urdu mixed,green,congruent,green,trial,1,8,8,9,10,"[""haraa"",""nila""]"
P08,3,1458,1,<p style='color:blue'>ہرا</p>,main,"[""हरा"",""नीला""]",urdu mixed,blue,incongruent,green,trial,1,8,8,9,10,"[""haraa"",""nila""]"
P08,3,2239,0,<p style='color:green'>لال</p>,main,"[""हरा"",""लाल""]",urdu mixed,green,incongruent,red,trial,1,8,8,9,10,"[""haraa"",""laal""]"
P08,3,2018,1,<p style='color:red'>لال</p>,main,"[""नीला"",""लाल""]",urdu mixed,red,congruent,red,trial,1,8,8,9,10,"[""nila"",""laal""]"
P08,3,2305,0,<p style='color:blue'>نیلا</p>,main,"[""नीला"",""लाल""]",urdu mixed,blue,congruent,blue,trial,1,8,8,9,10,"[""nila"",""laal""]"
P08,3,1958,0,<p style='color:blue'>نیلا</p>,main,"[""नीला"",""लाल""]",urdu mixed,blue,congruent,blue,trial,1,8,8,9,10,"[""nila"",""laal""]"
P08,3,1868,0,<p style='color:blue'>ہرا</p>,main,"[""नीला"",""हरा""]",urdu mixed,blue,incongruent,green,trial,1,8,8,9,10,"[""nila"",""haraa""]"
P08,3,1353,0,<p style='color:green'>نیلا</p>,main,"[""हरा"",""नीला""]",urdu mixed,green,incongruent,blue,trial,1,8,8,9,10,"[""haraa"",""nila""]"
P08,3,1520,0,<p style='color:blue'>ہرا</p>,main,"[""नीला"",""हरा""]",urdu mixed,blue,incongruent,green,trial,1,8,8,9,10,"[""nila"",""haraa""]"
P08,3,1646,1,<p style='color:green'>لال</p>,main,"[""लाल"",""हरा""]",urdu mixed,green,incongruent,red,trial,1,8,8,9,10,"[""laal"",""haraa""]"
P08,3,2940,1,<p style='color:blue'>لال</p>,main,"[""लाल"",""नीला""]",urdu mixed,blue,incongruent,red,trial,1,8,8,9,10,"[""laal"",""nila""]"
P08,3,1868,1,<p style='color:red'>نیلا</p>,main,"[""नीला"",""लाल""]",urdu mixed,red,incongruent,blue,trial,1,8,8,9,10,"[""nila"",""laal""]"
P08,3,1611,0,<p style='color:red'>لال</p>,main,"[""लाल"",""हरा""]",urdu mixed,red,congruent,red,trial,1,8,8,9,10,"[""laal"",""haraa""]"
P08,3,2027,0,<p style='color:green'>ہرا</p>,main,"[""हरा"",""लाल""]",urdu mixed,green,congruent,green,trial,1,8,8,9,10,"[""haraa"",""laal""]"
P08,3,1729,1,<p style='color:red'>لال</p>,main,"[""नीला"",""लाल""]",urdu mixed,red,congruent,red,trial,1,8,8,9,10,"[""nila"",""laal""]"
P08,3,1731,1,<p style='color:red'>لال</p>,main,"[""हरा"",""लाल""]",urdu mixed,red,congruent,red,trial,1,8,8,9,10,"[""haraa"",""laal""]"
P08,3,1221,0,<p style='color:blue'>نیلا</p>,main,"[""नीला"",""हरा""]",urdu mixed,blue,congruent,blue,trial,1,8,8,9,10,"[""nila"",""haraa""]"
P08,3,1817,0,<p style='color:red'>لال</p>,main,"[""लाल"",""नीला""]",urdu mixed,red,congruent,red,trial,1,8,8,9,10,"[""laal"",""nila""]"
P08,3,2961,1,<p style='color:red'>نیلا</p>,main,"[""नीला"",""लाल""]",urdu mixed,red,incongruent,blue,trial,1,8,8,9,10,"[""nila"",""laal""]"
P08,3,2021,0,<p style='color:green'>ہرا</p>,main,"[""हरा"",""लाल""]",urdu mixed,green,congruent,green,trial,1,8,8,9,10,"[""haraa"",""laal""]"
P08,3,2188,1,<p style='color:blue'>ہرا</p>,main,"[""हरा"",""नीला""]",urdu mixed,blue,incongruent,green,trial,1,8,8,9,10,"[""haraa"",""nila""]"
P08,3,1922,1,<p style='color:red'>لال</p>,main,"[""हरा"",""लाल""]",urdu mixed,red,congruent,red,trial,1,8,8,9,10,"[""haraa"",""laal""]"
P08,3,2452,0,<p style='color:green'>ہرا</p>,main,"[""हरा"",""लाल""]",urdu mixed,green,congruent,green,trial,1,8,8,9,10,"[""haraa"",""laal""]"
P08,3,1518,1,<p style='color:green'>لال</p>,main,"[""लाल"",""हरा""]",urdu mixed,green,incongruent,red,trial,1,8,8,9,10,"[""laal"",""haraa""]"
P08,3,1880,0,<p style='color:green'>لال</p>,main,"[""हरा"",""लाल""]",urdu mixed,green,incongruent,red,trial,1,8,8,9,10,"[""haraa"",""laal""]"
P08,3,1635,1,<p style='color:blue'>नीला</p>,main,"[""ہرا"",""نیلا""]",hindi mixed,blue,congruent,blue,trial,1,8,8,9,10,"[""haraa"",""nila""]"
P08,3,1214,0,<p style='color:red'>नीला</p>,main,"[""لال"",""نیلا""]",hindi mixed,red,incongruent,blue,trial,1,8,8,9,10,"[""laal"",""nila""]"
P08,3,1137,0,<p style='color:green'>लाल</p>,main,"[""ہرا"",""لال""]",hindi mixed,green,incongruent,red,trial,1,8,8,9,10,"[""haraa"",""laal""]"
P08,3,1256,1,<p style='color:red'>लाल</p>,main,"[""ہرا"",""لال""]",hindi mixed,red,congruent,red,trial,1,8,8,9,10,"[""haraa"",""laal""]"
P08,3,1087,0,<p style='color:blue'>लाल</p>,main,"[""نیلا"",""لال""]",hindi mixed,blue,incongruent,red,trial,1,8,8,9,10,"[""nila"",""laal""]"
P08,3,1727,1,<p style='color:red'>हरा</p>,main,"[""ہرا"",""لال""]",hindi mixed,red,incongruent,green,trial,1,8,8,9,10,"[""haraa"",""laal""]"
P08,3,1616,1,<p style='color:red'>हरा</p>,main,"[""ہرا"",""لال""]",hindi mixed,red,incongruent,green,trial,1,8,8,9,10,"[""haraa"",""laal""]"
P08,3,1412,0,<p style='color:green'>नीला</p>,main,"[""ہرا"",""نیلا""]",hindi mixed,green,incongruent,blue,trial,1,8,8,9,10,"[""haraa"",""nila""]"
P08,3,1206,1,<p style='color:red'>नीला</p>,main,"[""نیلا"",""لال""]",hindi mixed,red,incongruent,blue,trial,1,8,8,9,10,"[""nila"",""laal""]"
P08,3,1500,0,<p style='color:blue'>लाल</p>,main,"[""نیلا"",""لال""]",hindi mixed,blue,incongruent,red,trial,1,8,8,9,10,"[""nila"",""laal""]"
P08,3,1210,1,<p style='color:red'>लाल</p>,main,"[""ہرا"",""لال""]",hindi mixed,red,congruent,red,trial,1,8,8,9,10,"[""haraa"",""laal""]"
P08,3,1268,1,<p style='color:green'>हरा</p>,main,"[""لال"",""ہرا""]",hindi mixed,green,congruent,green,trial,1,8,8,9,10,"[""laal"",""haraa""]"
P08,3,1827,1,<p style='color:blue'>हरा</p>,main,"[""ہرا"",""نیلا""]",hindi mixed,blue,incongruent,green,trial,1,8,8,9,10,"[""haraa"",""nila""]"
P08,3,2493,0,<p style='color:red'>नीला</p>,main,"[""لال"",""نیلا""]",hindi mixed,red,incongruent,blue,trial,1,8,8,9,10,"[""laal"",""nila""]"
P08,3,1780,1,<p style='color:red'>लाल</p>,main,"[""ہرا"",""لال""]",hindi mixed,red,congruent,red,trial,1,8,8,9,10,"[""haraa"",""laal""]"
P08,3,1448,1,<p style='color:green'>हरा</p>,main,"[""نیلا"",""ہرا""]",hindi mixed,green,congruent,green,trial,1,8,8,9,10,"[""nila"",""haraa""]"
P08,3,2107,0,<p style='color:green'>नीला</p>,main,"[""ہرا"",""نیلا""]",hindi mixed,green,incongruent,blue,trial,1,8,8,9,10,"[""haraa"",""nila""]"
P08,3,2312,0,<p style='color:green'>लाल</p>,main,"[""ہرا"",""لال""]",hindi mixed,green,incongruent,red,trial,1,8,8,9,10,"[""haraa"",""laal""]"
P08,3,1703,0,<p style='color:blue'>नीला</p>,main,"[""نیلا"",""ہرا""]",hindi mixed,blue,congruent,blue,trial,1,8,8,9,10,"[""nila"",""haraa""]"
P08,3,1336,0,<p style='color:green'>लाल</p>,main,"[""ہرا"",""لال""]",hindi mixed,green,incongruent,red,trial,1,8,8,9,10,"[""haraa"",""laal""]"
P08,3,1273,1,<p style='color:red'>लाल</p>,main,"[""نیلا"",""لال""]",hindi mixed,red,congruent,red,trial,1,8,8,9,10,"[""nila"",""laal""]"
P08,3,1276,1,<p style='color:green'>हरा</p>,main,"[""لال"",""ہرا""]",hindi mixed,green,congruent,green,trial,1,8,8,9,10,"[""laal"",""haraa""]"
P08,3,1772,1,<p style='color:blue'>लाल</p>,main,"[""لال"",""نیلا""]",hindi mixed,blue,incongruent,red,trial,1,8,8,9,10,"[""laal"",""nila""]"
P08,3,1786,0,<p style='color:blue'>नीला</p>,main,"[""نیلا"",""لال""]",hindi mixed,blue,congruent,blue,trial,1,8,8,9,10,"[""nila"",""laal""]"
P08,3,2575,1,<p style='color:red'>नीला</p>,main,"[""نیلا"",""لال""]",hindi mixed,red,incongruent,blue,trial,1,8,8,9,10,"[""nila"",""laal""]"
P08,3,1115,1,<p style='color:blue'>लाल</p>,main,"[""لال"",""نیلا""]",hindi mixed,blue,incongruent,red,trial,1,8,8,9,10,"[""laal"",""nila""]"
P08,3,1279,0,<p style='color:green'>हरा</p>,main,"[""ہرا"",""نیلا""]",hindi mixed,green,congruent,green,trial,1,8,8,9,10,"[""haraa"",""nila""]"
P08,3,1694,0,<p style='color:green'>हरा</p>,main,"[""ہرا"",""نیلا""]",hindi mixed,green,congruent,green,trial,1,8,8,9,10,"[""haraa"",""nila""]"
P08,3,2935,1,<p style='color:blue'>नीला</p>,main,"[""لال"",""نیلا""]",hindi mixed,blue,congruent,blue,trial,1,8,8,9,10,"[""laal"",""nila""]"
P08,3,1043,1,<p style='color:blue'>नीला</p>,main,"[""ہرا"",""نیلا""]",hindi mixed,blue,congruent,blue,trial,1,8,8,9,10,"[""haraa"",""nila""]"
P08,3,1413,0,<p style='color:green'>हरा</p>,main,"[""ہرا"",""لال""]",hindi mixed,green,congruent,green,trial,1,8,8,9,10,"[""haraa"",""laal""]"
P08,3,1619,0,<p style='color:red'>लाल</p>,main,"[""لال"",""ہرا""]",hindi mixed,red,congruent,red,trial,1,8,8,9,10,"[""laal"",""haraa""]"
P08,3,1360,0,<p style='color:blue'>हरा</p>,main,"[""نیلا"",""ہرا""]",hindi mixed,blue,incongruent,green,trial,1,8,8,9,10,"[""nila"",""haraa""]"
P08,3,1528,0,<p style='color:blue'>हरा</p>,main,"[""نیلا"",""ہرا""]",hindi mixed,blue,incongruent,green,trial,1,8,8,9,10,"[""nila"",""haraa""]"
P08,3,1489,1,<p style='color:green'>लाल</p>,main,"[""لال"",""ہرا""]",hindi mixed,green,incongruent,red,trial,1,8,8,9,10,"[""laal"",""haraa""]"
P08,3,1981,0,<p style='color:red'>हरा</p>,main,"[""لال"",""ہرا""]",hindi mixed,red,incongruent,green,trial,1,8,8,9,10,"[""laal"",""haraa""]"
P08,3,2093,0,<p style='color:green'>हरा</p>,main,"[""ہرا"",""لال""]",hindi mixed,green,congruent,green,trial,1,8,8,9,10,"[""haraa"",""laal""]"
P08,3,1318,0,<p style='color:blue'>नीला</p>,main,"[""نیلا"",""لال""]",hindi mixed,blue,congruent,blue,trial,1,8,8,9,10,"[""nila"",""laal""]"
P08,3,1211,1,<p style='color:blue'>नीला</p>,main,"[""لال"",""نیلا""]",hindi mixed,blue,congruent,blue,trial,1,8,8,9,10,"[""laal"",""nila""]"
P08,3,1739,1,<p style='color:green'>लाल</p>,main,"[""لال"",""ہرا""]",hindi mixed,green,incongruent,red,trial,1,8,8,9,10,"[""laal"",""haraa""]"
P08,3,2185,0,<p style='color:red'>लाल</p>,main,"[""لال"",""نیلا""]",hindi mixed,red,congruent,red,trial,1,8,8,9,10,"[""laal"",""nila""]"
P08,3,1744,0,<p style='color:red'>हरा</p>,main,"[""لال"",""ہرا""]",hindi mixed,red,incongruent,green,trial,1,8,8,9,10,"[""laal"",""haraa""]"
P08,3,1679,1,<p style='color:green'>हरा</p>,main,"[""نیلا"",""ہرا""]",hindi mixed,green,congruent,green,trial,1,8,8,9,10,"[""nila"",""haraa""]"
P08,3,1542,0,<p style='color:blue'>नीला</p>,main,"[""نیلا"",""ہرا""]",hindi mixed,blue,congruent,blue,trial,1,8,8,9,10,"[""nila"",""haraa""]"
P08,3,1267,1,<p style='color:green'>नीला</p>,main,"[""نیلا"",""ہرا""]",hindi mixed,green,incongruent,blue,trial,1,8,8,9,10,"[""nila"",""haraa""]"
P08,3,1231,1,<p style='color:red'>लाल</p>,main,"[""نیلا"",""لال""]",hindi mixed,red,congruent,red,trial,1,8,8,9,10,"[""nila"",""laal""]"
P08,3,1614,1,<p style='color:blue'>हरा</p>,main,"[""ہرا"",""نیلا""]",hindi mixed,blue,incongruent,green,trial,1,8,8,9,10,"[""haraa"",""nila""]"
P08,3,1406,1,<p style='color:red'>नीला</p>,main,"[""نیلا"",""لال""]",hindi mixed,red,incongruent,blue,trial,1,8,8,9,10,"[""nila"",""laal""]"
P08,3,1595,1,<p style='color:red'>हरा</p>,main,"[""ہرا"",""لال""]",hindi mixed,red,incongruent,green,trial,1,8,8,9,10,"[""haraa"",""laal""]"
P08,3,1677,0,<p style='color:red'>लाल</p>,main,"[""لال"",""نیلا""]",hindi mixed,red,congruent,red,trial,1,8,8,9,10,"[""laal"",""nila""]"
P08,3,1237,0,<p style='color:red'>लाल</p>,main,"[""لال"",""نیلا""]",hindi mixed,red,congruent,red,trial,1,8,8,9,10,"[""laal"",""nila""]"
P08,3,1445,1,<p style='color:green'>नीला</p>,main,"[""نیلا"",""ہرا""]",hindi mixed,green,incongruent,blue,trial,1,8,8,9,10,"[""nila"",""haraa""]"
P08,3,1243,1,<p style='color:blue'>हरा</p>,main,"[""ہرا"",""نیلا""]",hindi mixed,blue,incongruent,green,trial,1,8,8,9,10,"[""haraa"",""nila""]"
P08,3,1430,0,<p style='color:green'>हरा</p>,main,"[""ہرا"",""لال""]",hindi mixed,green,congruent,green,trial,1,8,8,9,10,"[""haraa"",""laal""]"
P08,3,1383,0,<p style='color:red'>लाल</p>,main,"[""لال"",""ہرا""]",hindi mixed,red,congruent,red,trial,1,8,8,9,10,"[""laal"",""haraa""]"
P08,3,1851,0,<p style='color:blue'>नीला</p>,main,"[""نیلا"",""لال""]",hindi mixed,blue,congruent,blue,trial,1,8,8,9,10,"[""nila"",""laal""]"
P08,3,2426,1,<p style='color:green'>नीला</p>,main,"[""نیلا"",""ہرا""]",hindi mixed,green,incongruent,blue,trial,1,8,8,9,10,"[""nila"",""haraa""]"
P10,1,2603,1,<p style='color:green'>नीला</p>,main,"[""नीला"",""हरा""]",hindi pure,green,incongruent,blue,trial,1,12,15,5,5,"[""nila"",""haraa""]"
